participant,exp_name,date,session,eccentricity,eccentricityDVA,gaborSize,gaborSizeDVA,gaborSF,gaborSFDVA,training-test,trial,xPosition,yPosition,meridian,contrast,ori,VF,resp,accuracy,accCount,condition,trialCount,contrastRule
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,134,0.0,668.5,meridianV,0.03,vertical,up,left,0,0,up_vertical,17,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,135,668.5,0.0,meridianH,0.4099999999999999,vertical,right,right,1,2,right_vertical,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,136,-668.5,0.0,meridianH,0.81,horizontal,left,left,1,3,left_horizontal,19,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,137,0.0,-668.5,meridianV,0.42999999999999994,vertical,down,down,1,1,down_vertical,16,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,138,668.5,0.0,meridianH,0.3999999999999999,vertical,right,right,1,1,right_vertical,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,139,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,1,left_horizontal,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,140,-668.5,0.0,meridianH,0.44999999999999996,vertical,left,left,1,1,left_vertical,18,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,141,0.0,668.5,meridianV,0.73,vertical,up,up,1,1,up_vertical,18,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,142,0.0,668.5,meridianV,0.41999999999999993,horizontal,up,up,1,2,up_horizontal,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,143,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,2,left_horizontal,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,144,668.5,0.0,meridianH,0.43999999999999995,horizontal,right,right,1,1,right_horizontal,14,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,145,0.0,668.5,meridianV,0.03,vertical,up,down,0,0,up_vertical,19,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,146,-668.5,0.0,meridianH,0.99,vertical,left,left,1,2,left_vertical,19,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,147,0.0,-668.5,meridianV,0.05,horizontal,down,up,0,0,down_horizontal,17,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,148,668.5,0.0,meridianH,0.3999999999999999,vertical,right,right,1,2,right_vertical,22,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,149,0.0,-668.5,meridianV,0.060000000000000005,horizontal,down,down,1,1,down_horizontal,18,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,150,-668.5,0.0,meridianH,0.43999999999999995,vertical,left,left,1,1,left_vertical,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,151,-668.5,0.0,meridianH,0.95,horizontal,left,left,1,3,left_horizontal,22,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,152,668.5,0.0,meridianH,0.43999999999999995,horizontal,right,right,1,2,right_horizontal,15,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,153,-668.5,0.0,meridianH,0.43999999999999995,vertical,left,left,1,2,left_vertical,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,154,-668.5,0.0,meridianH,0.4099999999999999,horizontal,left,left,1,1,left_horizontal,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,155,0.0,-668.5,meridianV,0.060000000000000005,horizontal,down,left,0,0,down_horizontal,19,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,156,0.0,-668.5,meridianV,0.97,vertical,down,down,1,2,down_vertical,17,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,157,-668.5,0.0,meridianH,0.4099999999999999,horizontal,left,left,1,2,left_horizontal,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,158,0.0,668.5,meridianV,0.04,vertical,up,right,0,0,up_vertical,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,159,0.0,668.5,meridianV,0.4099999999999999,horizontal,up,up,1,1,up_horizontal,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,160,0.0,668.5,meridianV,0.4099999999999999,horizontal,up,up,1,2,up_horizontal,22,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,161,-668.5,0.0,meridianH,0.83,vertical,left,left,1,3,left_vertical,22,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,162,0.0,-668.5,meridianV,0.07,horizontal,down,right,0,0,down_horizontal,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,163,668.5,0.0,meridianH,0.3899999999999999,vertical,right,right,1,1,right_vertical,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,164,-668.5,0.0,meridianH,0.3999999999999999,horizontal,left,left,1,1,left_horizontal,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,165,0.0,-668.5,meridianV,0.41999999999999993,vertical,down,down,1,1,down_vertical,18,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,166,668.5,0.0,meridianH,0.9,horizontal,right,right,1,3,right_horizontal,16,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,167,0.0,668.5,meridianV,0.3999999999999999,horizontal,up,up,1,1,up_horizontal,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,168,-668.5,0.0,meridianH,0.3999999999999999,horizontal,left,left,1,2,left_horizontal,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,169,668.5,0.0,meridianH,0.3899999999999999,vertical,right,right,1,2,right_vertical,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,170,-668.5,0.0,meridianH,0.42999999999999994,vertical,left,left,1,1,left_vertical,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,171,0.0,668.5,meridianV,0.87,vertical,up,up,1,1,up_vertical,21,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,172,0.0,668.5,meridianV,0.04,vertical,up,up,1,2,up_vertical,22,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,173,668.5,0.0,meridianH,0.42999999999999994,horizontal,right,right,1,1,right_horizontal,17,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,174,0.0,-668.5,meridianV,0.08,horizontal,down,down,1,1,down_horizontal,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,175,0.0,-668.5,meridianV,0.41999999999999993,vertical,down,down,1,2,down_vertical,19,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,176,0.0,-668.5,meridianV,0.97,horizontal,down,down,1,2,down_horizontal,22,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,177,668.5,0.0,meridianH,0.42999999999999994,horizontal,right,right,1,2,right_horizontal,18,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,178,0.0,-668.5,meridianV,0.4099999999999999,vertical,down,down,1,1,down_vertical,20,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,179,668.5,0.0,meridianH,0.3799999999999999,vertical,right,right,1,1,right_vertical,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,180,-668.5,0.0,meridianH,0.42999999999999994,vertical,left,left,1,2,left_vertical,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,181,0.0,668.5,meridianV,0.85,vertical,up,up,1,3,up_vertical,23,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,182,-668.5,0.0,meridianH,0.3899999999999999,horizontal,left,left,1,1,left_horizontal,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,183,0.0,-668.5,meridianV,0.07,horizontal,down,up,0,0,down_horizontal,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,184,668.5,0.0,meridianH,0.41999999999999993,horizontal,right,right,1,1,right_horizontal,19,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,185,-668.5,0.0,meridianH,0.3899999999999999,horizontal,left,left,1,2,left_horizontal,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,186,668.5,0.0,meridianH,0.74,horizontal,right,right,1,2,right_horizontal,20,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,187,0.0,-668.5,meridianV,0.4099999999999999,vertical,down,down,1,2,down_vertical,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,188,668.5,0.0,meridianH,0.3799999999999999,vertical,right,right,1,2,right_vertical,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,189,0.0,-668.5,meridianV,0.08,horizontal,down,right,0,0,down_horizontal,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,190,0.0,-668.5,meridianV,0.3999999999999999,vertical,down,down,1,1,down_vertical,22,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,191,0.0,668.5,meridianV,0.82,vertical,up,up,1,4,up_vertical,24,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,192,0.0,668.5,meridianV,0.03,vertical,up,up,1,1,up_vertical,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,193,668.5,0.0,meridianH,0.3699999999999999,vertical,right,right,1,1,right_vertical,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,194,-668.5,0.0,meridianH,0.41999999999999993,vertical,left,left,1,1,left_vertical,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,195,0.0,668.5,meridianV,0.3999999999999999,horizontal,up,up,1,2,up_horizontal,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,196,-668.5,0.0,meridianH,0.71,horizontal,left,left,1,3,left_horizontal,29,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,197,668.5,0.0,meridianH,0.3699999999999999,vertical,right,right,1,2,right_vertical,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,198,0.0,668.5,meridianV,0.03,vertical,up,down,0,0,up_vertical,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,199,668.5,0.0,meridianH,0.3599999999999999,vertical,right,right,1,1,right_vertical,29,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,200,0.0,668.5,meridianV,0.04,vertical,up,left,0,0,up_vertical,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,201,-668.5,0.0,meridianH,0.76,horizontal,left,left,1,4,left_horizontal,30,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,202,0.0,-668.5,meridianV,0.3999999999999999,vertical,down,down,1,2,down_vertical,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,203,0.0,668.5,meridianV,0.3899999999999999,horizontal,up,up,1,1,up_horizontal,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,204,-668.5,0.0,meridianH,0.41999999999999993,vertical,left,left,1,2,left_vertical,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,205,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,1,down_horizontal,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,206,0.0,668.5,meridianV,0.89,horizontal,up,up,1,2,up_horizontal,26,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,207,0.0,668.5,meridianV,0.05,vertical,up,up,1,1,up_vertical,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,208,-668.5,0.0,meridianH,0.4099999999999999,vertical,left,left,1,1,left_vertical,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,209,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,2,down_horizontal,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,210,0.0,-668.5,meridianV,0.08,horizontal,down,right,0,0,down_horizontal,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,211,668.5,0.0,meridianH,0.99,vertical,right,right,1,2,right_vertical,30,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,212,0.0,668.5,meridianV,0.3799999999999999,horizontal,up,up,1,1,up_horizontal,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,213,-668.5,0.0,meridianH,0.4099999999999999,vertical,left,left,1,2,left_vertical,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,214,0.0,-668.5,meridianV,0.3899999999999999,vertical,down,down,1,1,down_vertical,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,215,668.5,0.0,meridianH,0.34999999999999987,vertical,right,right,1,1,right_vertical,31,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,216,0.0,668.5,meridianV,0.72,horizontal,up,down,0,0,up_horizontal,28,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,217,668.5,0.0,meridianH,0.34999999999999987,vertical,right,right,1,2,right_vertical,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,218,668.5,0.0,meridianH,0.4099999999999999,horizontal,right,right,1,1,right_horizontal,21,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,219,668.5,0.0,meridianH,0.4099999999999999,horizontal,right,right,1,2,right_horizontal,22,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,220,0.0,-668.5,meridianV,0.09,horizontal,down,down,1,1,down_horizontal,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,221,-668.5,0.0,meridianH,0.75,horizontal,left,left,1,5,left_horizontal,31,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,222,668.5,0.0,meridianH,0.3999999999999999,horizontal,right,right,1,1,right_horizontal,23,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,223,668.5,0.0,meridianH,0.3999999999999999,horizontal,right,right,1,2,right_horizontal,24,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,224,0.0,-668.5,meridianV,0.09,horizontal,down,right,0,0,down_horizontal,29,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,225,-668.5,0.0,meridianH,0.3999999999999999,vertical,left,left,1,1,left_vertical,29,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,226,668.5,0.0,meridianH,0.77,vertical,right,right,1,3,right_vertical,33,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,227,668.5,0.0,meridianH,0.3899999999999999,horizontal,right,right,1,1,right_horizontal,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,228,-668.5,0.0,meridianH,0.3999999999999999,vertical,left,left,1,2,left_vertical,30,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,229,0.0,-668.5,meridianV,0.3899999999999999,vertical,down,down,1,2,down_vertical,25,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,230,0.0,668.5,meridianV,0.05,vertical,up,down,0,0,up_vertical,29,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,231,0.0,668.5,meridianV,0.7,horizontal,up,up,1,1,up_horizontal,29,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,232,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,down,1,1,down_horizontal,30,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,233,0.0,-668.5,meridianV,0.09999999999999999,horizontal,down,left,0,0,down_horizontal,31,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,234,-668.5,0.0,meridianH,0.3799999999999999,horizontal,left,left,1,1,left_horizontal,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,235,-668.5,0.0,meridianH,0.3899999999999999,vertical,left,left,1,1,left_vertical,31,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,236,0.0,668.5,meridianV,0.89,vertical,up,up,1,1,up_vertical,30,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,237,668.5,0.0,meridianH,0.3899999999999999,horizontal,right,right,1,2,right_horizontal,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,238,668.5,0.0,meridianH,0.3799999999999999,horizontal,right,right,1,1,right_horizontal,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,239,-668.5,0.0,meridianH,0.3799999999999999,horizontal,left,left,1,2,left_horizontal,33,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,240,0.0,-668.5,meridianV,0.10999999999999999,horizontal,down,right,0,0,down_horizontal,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,241,0.0,668.5,meridianV,0.76,vertical,up,up,1,2,up_vertical,31,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,242,0.0,668.5,meridianV,0.3799999999999999,horizontal,up,up,1,2,up_horizontal,30,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,243,0.0,-668.5,meridianV,0.3799999999999999,vertical,down,down,1,1,down_vertical,26,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,244,0.0,-668.5,meridianV,0.3799999999999999,vertical,down,down,1,2,down_vertical,27,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,245,668.5,0.0,meridianH,0.3799999999999999,horizontal,right,right,1,2,right_horizontal,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,246,0.0,668.5,meridianV,0.93,horizontal,up,up,1,3,up_horizontal,31,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,247,0.0,-668.5,meridianV,0.3699999999999999,vertical,down,down,1,1,down_vertical,28,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,248,668.5,0.0,meridianH,0.3699999999999999,horizontal,right,right,1,1,right_horizontal,29,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,249,0.0,668.5,meridianV,0.3699999999999999,horizontal,up,up,1,1,up_horizontal,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,250,668.5,0.0,meridianH,0.33999999999999986,vertical,right,right,1,1,right_vertical,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,251,0.0,-668.5,meridianV,0.86,vertical,down,down,1,2,down_vertical,29,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,252,-668.5,0.0,meridianH,0.3899999999999999,vertical,left,left,1,2,left_vertical,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,253,668.5,0.0,meridianH,0.3699999999999999,horizontal,right,right,1,2,right_horizontal,30,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,254,0.0,668.5,meridianV,0.04,vertical,up,up,1,1,up_vertical,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,255,0.0,668.5,meridianV,0.3699999999999999,horizontal,up,up,1,2,up_horizontal,33,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,256,-668.5,0.0,meridianH,0.87,horizontal,left,left,1,3,left_horizontal,34,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,257,668.5,0.0,meridianH,0.33999999999999986,vertical,right,right,1,2,right_vertical,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,258,668.5,0.0,meridianH,0.32999999999999985,vertical,right,right,1,1,right_vertical,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,259,-668.5,0.0,meridianH,0.3799999999999999,vertical,left,left,1,1,left_vertical,33,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,260,0.0,-668.5,meridianV,0.3599999999999999,vertical,down,right,0,0,down_vertical,30,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,261,668.5,0.0,meridianH,0.77,horizontal,right,right,1,3,right_horizontal,31,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,262,668.5,0.0,meridianH,0.3599999999999999,horizontal,right,right,1,1,right_horizontal,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,263,-668.5,0.0,meridianH,0.3699999999999999,horizontal,left,left,1,1,left_horizontal,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,264,0.0,668.5,meridianV,0.04,vertical,up,left,0,0,up_vertical,33,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,265,-668.5,0.0,meridianH,0.3699999999999999,horizontal,left,left,1,2,left_horizontal,36,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,266,0.0,-668.5,meridianV,0.92,horizontal,down,down,1,1,down_horizontal,33,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,267,-668.5,0.0,meridianH,0.3599999999999999,horizontal,left,left,1,1,left_horizontal,37,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,268,0.0,-668.5,meridianV,0.3699999999999999,vertical,down,down,1,1,down_vertical,31,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,269,0.0,668.5,meridianV,0.3599999999999999,horizontal,up,up,1,1,up_horizontal,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,270,0.0,-668.5,meridianV,0.3699999999999999,vertical,down,down,1,2,down_vertical,32,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,271,-668.5,0.0,meridianH,0.76,horizontal,left,left,1,2,left_horizontal,38,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,272,-668.5,0.0,meridianH,0.3799999999999999,vertical,left,left,1,2,left_vertical,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,273,-668.5,0.0,meridianH,0.34999999999999987,horizontal,left,left,1,1,left_horizontal,39,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,274,-668.5,0.0,meridianH,0.3699999999999999,vertical,left,left,1,1,left_vertical,35,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,275,0.0,668.5,meridianV,0.05,vertical,up,right,0,0,up_vertical,34,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,276,668.5,0.0,meridianH,0.97,vertical,right,right,1,2,right_vertical,37,highCont
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,277,668.5,0.0,meridianH,0.31999999999999984,vertical,right,right,1,1,right_vertical,38,staircase
STAN17,measure_radialbias,2023-12-07_12h12.49.953,1,15,668.5,266,6,0.176,4,test,278,-668.5,0.0,meridianH,0.34999999999999987,horizontal,left,left,1,2,left_horizontal,40,staircase
