participant,exp_name,date,session,eccentricity,eccentricityDVA,gaborSize,gaborSizeDVA,gaborSF,gaborSFDVA,training-test,trial,xPosition,yPosition,meridian,contrast,ori,VF,resp,accuracy,accCount,condition,trialCount,contrastRule
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,137,-668.5,0.0,meridianH,0.08,vertical,left,left,1,1,left_vertical,16,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,138,0.0,668.5,meridianV,0.42999999999999994,horizontal,up,up,1,1,up_horizontal,17,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,139,0.0,668.5,meridianV,0.42999999999999994,horizontal,up,up,1,2,up_horizontal,18,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,140,0.0,-668.5,meridianV,0.43999999999999995,vertical,down,down,1,1,down_vertical,15,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,141,668.5,0.0,meridianH,0.91,horizontal,right,right,1,2,right_horizontal,17,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,142,-668.5,0.0,meridianH,0.08,vertical,left,right,0,0,left_vertical,17,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,143,668.5,0.0,meridianH,0.41999999999999993,vertical,right,right,1,2,right_vertical,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,144,-668.5,0.0,meridianH,0.42999999999999994,horizontal,left,left,1,1,left_horizontal,16,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,145,0.0,-668.5,meridianV,0.43999999999999995,vertical,down,down,1,2,down_vertical,16,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,146,-668.5,0.0,meridianH,0.97,horizontal,left,left,1,2,left_horizontal,17,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,147,668.5,0.0,meridianH,0.04,horizontal,right,up,0,0,right_horizontal,18,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,148,668.5,0.0,meridianH,0.05,horizontal,right,up,0,0,right_horizontal,19,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,149,668.5,0.0,meridianH,0.4099999999999999,vertical,right,right,1,1,right_vertical,22,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,150,668.5,0.0,meridianH,0.4099999999999999,vertical,right,right,1,2,right_vertical,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,151,668.5,0.0,meridianH,0.72,vertical,right,right,1,3,right_vertical,24,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,152,0.0,-668.5,meridianV,0.42999999999999994,vertical,down,down,1,1,down_vertical,17,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,153,0.0,-668.5,meridianV,0.4099999999999999,horizontal,down,down,1,1,down_horizontal,20,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,154,668.5,0.0,meridianH,0.3999999999999999,vertical,right,right,1,1,right_vertical,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,155,-668.5,0.0,meridianH,0.09,vertical,left,right,0,0,left_vertical,18,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,156,668.5,0.0,meridianH,0.79,horizontal,right,right,1,1,right_horizontal,20,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,157,0.0,-668.5,meridianV,0.42999999999999994,vertical,down,down,1,2,down_vertical,18,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,158,0.0,668.5,meridianV,0.41999999999999993,horizontal,up,up,1,1,up_horizontal,19,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,159,-668.5,0.0,meridianH,0.09999999999999999,vertical,left,up,0,0,left_vertical,19,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,160,0.0,-668.5,meridianV,0.41999999999999993,vertical,down,down,1,1,down_vertical,19,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,161,0.0,668.5,meridianV,0.8,vertical,up,up,1,4,up_vertical,22,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,162,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,1,left_horizontal,18,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,163,0.0,-668.5,meridianV,0.4099999999999999,horizontal,down,down,1,2,down_horizontal,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,164,-668.5,0.0,meridianH,0.10999999999999999,vertical,left,right,0,0,left_vertical,20,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,165,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,2,left_horizontal,19,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,166,-668.5,0.0,meridianH,0.78,vertical,left,left,1,1,left_vertical,21,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,167,-668.5,0.0,meridianH,0.4099999999999999,horizontal,left,left,1,1,left_horizontal,20,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,168,668.5,0.0,meridianH,0.05,horizontal,right,left,0,0,right_horizontal,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,169,-668.5,0.0,meridianH,0.4099999999999999,horizontal,left,left,1,2,left_horizontal,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,170,0.0,668.5,meridianV,0.3999999999999999,vertical,up,up,1,1,up_vertical,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,171,668.5,0.0,meridianH,0.93,horizontal,right,right,1,1,right_horizontal,22,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,172,0.0,-668.5,meridianV,0.41999999999999993,vertical,down,down,1,2,down_vertical,20,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,173,-668.5,0.0,meridianH,0.10999999999999999,vertical,left,down,0,0,left_vertical,22,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,174,0.0,-668.5,meridianV,0.4099999999999999,vertical,down,down,1,1,down_vertical,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,175,0.0,668.5,meridianV,0.3999999999999999,vertical,up,up,1,2,up_vertical,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,176,0.0,668.5,meridianV,0.88,vertical,up,up,1,3,up_vertical,25,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,177,0.0,-668.5,meridianV,0.4099999999999999,vertical,down,down,1,2,down_vertical,22,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,178,0.0,-668.5,meridianV,0.3999999999999999,vertical,down,down,1,1,down_vertical,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,179,668.5,0.0,meridianH,0.05,horizontal,right,down,0,0,right_horizontal,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,180,0.0,-668.5,meridianV,0.3999999999999999,vertical,down,down,1,2,down_vertical,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,181,0.0,-668.5,meridianV,0.97,vertical,down,down,1,3,down_vertical,25,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,182,668.5,0.0,meridianH,0.060000000000000005,horizontal,right,down,0,0,right_horizontal,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,183,668.5,0.0,meridianH,0.3999999999999999,vertical,right,right,1,2,right_vertical,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,184,-668.5,0.0,meridianH,0.3999999999999999,horizontal,left,left,1,1,left_horizontal,22,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,185,-668.5,0.0,meridianH,0.11999999999999998,vertical,left,left,1,1,left_vertical,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,186,0.0,-668.5,meridianV,0.7,horizontal,down,down,1,3,down_horizontal,22,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,187,0.0,-668.5,meridianV,0.3999999999999999,horizontal,down,down,1,1,down_horizontal,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,188,-668.5,0.0,meridianH,0.11999999999999998,vertical,left,down,0,0,left_vertical,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,189,0.0,668.5,meridianV,0.3899999999999999,vertical,up,up,1,1,up_vertical,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,190,-668.5,0.0,meridianH,0.3999999999999999,horizontal,left,left,1,2,left_horizontal,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,191,0.0,668.5,meridianV,0.85,vertical,up,up,1,2,up_vertical,27,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,192,668.5,0.0,meridianH,0.3899999999999999,vertical,right,right,1,1,right_vertical,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,193,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,up,0,0,left_vertical,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,194,0.0,-668.5,meridianV,0.3899999999999999,vertical,down,down,1,1,down_vertical,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,195,-668.5,0.0,meridianH,0.3899999999999999,horizontal,left,left,1,1,left_horizontal,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,196,-668.5,0.0,meridianH,0.82,vertical,left,left,1,1,left_vertical,26,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,197,0.0,668.5,meridianV,0.3799999999999999,vertical,up,up,1,1,up_vertical,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,198,0.0,668.5,meridianV,0.3799999999999999,vertical,up,up,1,2,up_vertical,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,199,0.0,-668.5,meridianV,0.3899999999999999,vertical,down,down,1,2,down_vertical,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,200,0.0,-668.5,meridianV,0.3799999999999999,vertical,down,down,1,1,down_vertical,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,201,0.0,-668.5,meridianV,0.78,horizontal,down,down,1,2,down_horizontal,24,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,202,668.5,0.0,meridianH,0.07,horizontal,right,down,0,0,right_horizontal,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,203,0.0,668.5,meridianV,0.41999999999999993,horizontal,up,up,1,2,up_horizontal,20,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,204,0.0,668.5,meridianV,0.4099999999999999,horizontal,up,up,1,1,up_horizontal,21,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,205,-668.5,0.0,meridianH,0.3899999999999999,horizontal,left,left,1,2,left_horizontal,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,206,668.5,0.0,meridianH,0.76,vertical,right,right,1,2,right_vertical,28,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,207,0.0,-668.5,meridianV,0.3799999999999999,vertical,down,down,1,2,down_vertical,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,208,668.5,0.0,meridianH,0.3799999999999999,vertical,right,right,1,1,right_vertical,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,209,0.0,668.5,meridianV,0.4099999999999999,horizontal,up,up,1,2,up_horizontal,22,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,210,0.0,668.5,meridianV,0.3699999999999999,vertical,up,up,1,1,up_vertical,30,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,211,0.0,668.5,meridianV,0.86,vertical,up,up,1,2,up_vertical,31,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,212,0.0,668.5,meridianV,0.3999999999999999,horizontal,up,up,1,1,up_horizontal,23,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,213,0.0,668.5,meridianV,0.3599999999999999,vertical,up,up,1,1,up_vertical,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,214,-668.5,0.0,meridianH,0.3799999999999999,horizontal,left,left,1,1,left_horizontal,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,215,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,right,0,0,left_vertical,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,216,-668.5,0.0,meridianH,0.86,vertical,left,left,1,1,left_vertical,28,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,217,668.5,0.0,meridianH,0.08,horizontal,right,up,0,0,right_horizontal,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,218,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,down,0,0,left_vertical,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,219,0.0,668.5,meridianV,0.3999999999999999,horizontal,up,up,1,2,up_horizontal,24,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,220,668.5,0.0,meridianH,0.3799999999999999,vertical,right,right,1,2,right_vertical,30,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,221,-668.5,0.0,meridianH,0.7,vertical,left,left,1,1,left_vertical,30,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,222,0.0,668.5,meridianV,0.3899999999999999,horizontal,up,up,1,1,up_horizontal,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,223,0.0,668.5,meridianV,0.3599999999999999,vertical,up,up,1,2,up_vertical,33,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,224,0.0,668.5,meridianV,0.34999999999999987,vertical,up,up,1,1,up_vertical,34,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,225,668.5,0.0,meridianH,0.3699999999999999,vertical,right,right,1,1,right_vertical,31,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,226,-668.5,0.0,meridianH,0.99,horizontal,left,left,1,2,left_horizontal,27,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,227,0.0,-668.5,meridianV,0.3699999999999999,vertical,down,down,1,1,down_vertical,30,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,228,668.5,0.0,meridianH,0.09,horizontal,right,up,0,0,right_horizontal,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,229,-668.5,0.0,meridianH,0.3699999999999999,horizontal,left,left,1,1,left_horizontal,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,230,668.5,0.0,meridianH,0.09999999999999999,horizontal,right,right,1,1,right_horizontal,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,231,0.0,-668.5,meridianV,0.95,vertical,down,down,1,2,down_vertical,31,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,232,0.0,-668.5,meridianV,0.3899999999999999,horizontal,down,down,1,1,down_horizontal,25,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,233,0.0,-668.5,meridianV,0.3599999999999999,vertical,down,down,1,1,down_vertical,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,234,0.0,-668.5,meridianV,0.3899999999999999,horizontal,down,down,1,2,down_horizontal,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,235,0.0,668.5,meridianV,0.3899999999999999,horizontal,up,up,1,2,up_horizontal,26,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,236,0.0,-668.5,meridianV,0.96,vertical,down,down,1,2,down_vertical,33,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,237,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,left,1,2,left_vertical,31,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,238,668.5,0.0,meridianH,0.09999999999999999,horizontal,right,up,0,0,right_horizontal,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,239,0.0,-668.5,meridianV,0.34999999999999987,vertical,down,down,1,1,down_vertical,34,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,240,0.0,-668.5,meridianV,0.3799999999999999,horizontal,down,down,1,1,down_horizontal,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,241,0.0,668.5,meridianV,0.82,vertical,up,up,1,2,up_vertical,35,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,242,-668.5,0.0,meridianH,0.3699999999999999,horizontal,left,left,1,2,left_horizontal,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,243,0.0,668.5,meridianV,0.33999999999999986,vertical,up,up,1,1,up_vertical,36,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,244,668.5,0.0,meridianH,0.3699999999999999,vertical,right,right,1,2,right_vertical,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,245,0.0,668.5,meridianV,0.3799999999999999,horizontal,up,up,1,1,up_horizontal,27,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,246,0.0,668.5,meridianV,0.84,vertical,up,up,1,2,up_vertical,37,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,247,-668.5,0.0,meridianH,0.3599999999999999,horizontal,left,left,1,1,left_horizontal,30,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,248,0.0,668.5,meridianV,0.3799999999999999,horizontal,up,up,1,2,up_horizontal,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,249,0.0,668.5,meridianV,0.3699999999999999,horizontal,up,up,1,1,up_horizontal,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,250,-668.5,0.0,meridianH,0.11999999999999998,vertical,left,up,0,0,left_vertical,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,251,668.5,0.0,meridianH,0.97,horizontal,right,right,1,1,right_horizontal,30,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,252,0.0,668.5,meridianV,0.32999999999999985,vertical,up,up,1,1,up_vertical,38,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,253,668.5,0.0,meridianH,0.3599999999999999,vertical,right,right,1,1,right_vertical,33,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,254,-668.5,0.0,meridianH,0.3599999999999999,horizontal,left,left,1,2,left_horizontal,31,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,255,0.0,-668.5,meridianV,0.3799999999999999,horizontal,down,down,1,2,down_horizontal,28,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,256,0.0,668.5,meridianV,0.74,horizontal,up,up,1,2,up_horizontal,30,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,257,-668.5,0.0,meridianH,0.34999999999999987,horizontal,left,left,1,1,left_horizontal,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,258,0.0,-668.5,meridianV,0.34999999999999987,vertical,down,down,1,2,down_vertical,35,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,259,-668.5,0.0,meridianH,0.34999999999999987,horizontal,left,left,1,2,left_horizontal,33,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,260,-668.5,0.0,meridianH,0.33999999999999986,horizontal,left,left,1,1,left_horizontal,34,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,261,0.0,-668.5,meridianV,0.81,vertical,down,down,1,3,down_vertical,36,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,262,0.0,-668.5,meridianV,0.3699999999999999,horizontal,down,down,1,1,down_horizontal,29,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,263,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,left,1,1,left_vertical,33,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,264,668.5,0.0,meridianH,0.3599999999999999,vertical,right,right,1,2,right_vertical,34,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,265,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,left,1,2,left_vertical,34,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,266,668.5,0.0,meridianH,0.82,horizontal,right,right,1,2,right_horizontal,31,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,267,0.0,668.5,meridianV,0.3599999999999999,horizontal,up,up,1,1,up_horizontal,31,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,268,0.0,-668.5,meridianV,0.33999999999999986,vertical,down,down,1,1,down_vertical,37,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,269,668.5,0.0,meridianH,0.34999999999999987,vertical,right,right,1,1,right_vertical,35,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,270,-668.5,0.0,meridianH,0.11999999999999998,vertical,left,up,0,0,left_vertical,35,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,271,0.0,-668.5,meridianV,0.99,horizontal,down,down,1,2,down_horizontal,30,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,272,0.0,-668.5,meridianV,0.3599999999999999,horizontal,down,down,1,1,down_horizontal,31,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,273,0.0,-668.5,meridianV,0.3599999999999999,horizontal,down,down,1,2,down_horizontal,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,274,0.0,668.5,meridianV,0.3599999999999999,horizontal,up,up,1,2,up_horizontal,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,275,668.5,0.0,meridianH,0.09,horizontal,right,right,1,1,right_horizontal,32,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,276,-668.5,0.0,meridianH,0.87,horizontal,left,left,1,2,left_horizontal,35,highCont
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,277,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,left,1,1,left_vertical,36,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,278,-668.5,0.0,meridianH,0.12999999999999998,vertical,left,up,0,0,left_vertical,37,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,279,0.0,-668.5,meridianV,0.34999999999999987,horizontal,down,down,1,1,down_horizontal,33,staircase
THSO15,measure_radialbias,2023-12-06_16h39.21.910,1,15,668.5,266,6,0.176,4,test,280,-668.5,0.0,meridianH,0.32999999999999985,horizontal,left,left,1,1,left_horizontal,36,staircase
