participant,exp_name,date,session,eccentricity,eccentricityDVA,gaborSize,gaborSizeDVA,gaborSF,gaborSFDVA,training-test,trial,xPosition,yPosition,meridian,contrast,ori,VF,resp,accuracy,accCount,condition,trialCount,contrastRule
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,73,0.0,668.5,meridianV,0.45999999999999996,vertical,up,up,1,2,up_vertical,10,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,74,-668.5,0.0,meridianH,0.48,vertical,left,left,1,2,left_vertical,9,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,75,0.0,668.5,meridianV,0.44999999999999996,vertical,up,up,1,1,up_vertical,11,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,76,668.5,0.0,meridianH,0.72,vertical,right,right,1,1,right_vertical,7,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,77,668.5,0.0,meridianH,0.44999999999999996,horizontal,right,right,1,2,right_horizontal,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,78,0.0,668.5,meridianV,0.45999999999999996,horizontal,up,up,1,2,up_horizontal,11,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,79,668.5,0.0,meridianH,0.43999999999999995,horizontal,right,right,1,1,right_horizontal,13,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,80,668.5,0.0,meridianH,0.04,vertical,right,down,0,0,right_vertical,8,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,81,0.0,-668.5,meridianV,0.92,vertical,down,down,1,2,down_vertical,15,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,82,0.0,668.5,meridianV,0.44999999999999996,vertical,up,up,1,2,up_vertical,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,83,0.0,-668.5,meridianV,0.009999999999999997,vertical,down,right,0,0,down_vertical,16,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,84,0.0,-668.5,meridianV,0.019999999999999997,vertical,down,left,0,0,down_vertical,17,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,85,0.0,668.5,meridianV,0.43999999999999995,vertical,up,up,1,1,up_vertical,13,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,86,668.5,0.0,meridianH,0.86,vertical,right,right,1,1,right_vertical,9,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,87,-668.5,0.0,meridianH,0.45999999999999996,horizontal,left,left,1,1,left_horizontal,10,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,88,-668.5,0.0,meridianH,0.45999999999999996,horizontal,left,left,1,2,left_horizontal,11,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,89,668.5,0.0,meridianH,0.43999999999999995,horizontal,right,right,1,2,right_horizontal,14,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,90,0.0,-668.5,meridianV,0.03,horizontal,down,left,0,0,down_horizontal,6,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,91,0.0,-668.5,meridianV,0.99,horizontal,down,down,1,1,down_horizontal,7,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,92,-668.5,0.0,meridianH,0.47,vertical,left,left,1,1,left_vertical,10,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,93,0.0,-668.5,meridianV,0.03,vertical,down,right,0,0,down_vertical,18,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,94,-668.5,0.0,meridianH,0.44999999999999996,horizontal,left,left,1,1,left_horizontal,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,95,0.0,-668.5,meridianV,0.04,vertical,down,up,0,0,down_vertical,19,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,96,0.0,-668.5,meridianV,0.92,horizontal,down,down,1,2,down_horizontal,8,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,97,0.0,-668.5,meridianV,0.019999999999999997,horizontal,down,left,0,0,down_horizontal,9,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,98,668.5,0.0,meridianH,0.04,vertical,right,down,0,0,right_vertical,10,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,99,668.5,0.0,meridianH,0.42999999999999994,horizontal,right,right,1,1,right_horizontal,15,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,100,0.0,-668.5,meridianV,0.03,horizontal,down,left,0,0,down_horizontal,10,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,101,0.0,-668.5,meridianV,0.72,horizontal,down,down,1,1,down_horizontal,11,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,102,668.5,0.0,meridianH,0.42999999999999994,horizontal,right,right,1,2,right_horizontal,16,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,103,0.0,668.5,meridianV,0.44999999999999996,horizontal,up,up,1,1,up_horizontal,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,104,0.0,668.5,meridianV,0.44999999999999996,horizontal,up,up,1,2,up_horizontal,13,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,105,0.0,-668.5,meridianV,0.03,horizontal,down,down,1,2,down_horizontal,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,106,-668.5,0.0,meridianH,0.74,horizontal,left,left,1,2,left_horizontal,13,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,107,-668.5,0.0,meridianH,0.43999999999999995,horizontal,left,left,1,1,left_horizontal,14,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,108,-668.5,0.0,meridianH,0.43999999999999995,horizontal,left,left,1,2,left_horizontal,15,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,109,668.5,0.0,meridianH,0.05,vertical,right,right,1,1,right_vertical,11,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,110,668.5,0.0,meridianH,0.41999999999999993,horizontal,right,right,1,1,right_horizontal,17,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,111,-668.5,0.0,meridianH,0.74,horizontal,left,left,1,3,left_horizontal,16,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,112,-668.5,0.0,meridianH,0.47,vertical,left,left,1,2,left_vertical,11,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,113,668.5,0.0,meridianH,0.05,vertical,right,left,0,0,right_vertical,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,114,0.0,-668.5,meridianV,0.019999999999999997,horizontal,down,up,0,0,down_horizontal,13,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,115,-668.5,0.0,meridianH,0.45999999999999996,vertical,left,left,1,1,left_vertical,12,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,116,0.0,668.5,meridianV,0.86,vertical,up,up,1,2,up_vertical,14,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,117,0.0,-668.5,meridianV,0.05,vertical,down,down,1,1,down_vertical,20,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,118,-668.5,0.0,meridianH,0.42999999999999994,horizontal,left,left,1,1,left_horizontal,17,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,119,0.0,668.5,meridianV,0.42999999999999994,vertical,up,up,1,1,up_vertical,15,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,120,-668.5,0.0,meridianH,0.42999999999999994,horizontal,left,left,1,2,left_horizontal,18,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,121,-668.5,0.0,meridianH,0.99,vertical,left,left,1,2,left_vertical,13,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,122,0.0,-668.5,meridianV,0.03,horizontal,down,up,0,0,down_horizontal,14,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,123,0.0,668.5,meridianV,0.42999999999999994,vertical,up,up,1,2,up_vertical,16,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,124,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,1,left_horizontal,19,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,125,0.0,668.5,meridianV,0.41999999999999993,vertical,up,up,1,1,up_vertical,17,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,126,0.0,-668.5,meridianV,0.9,horizontal,down,down,1,1,down_horizontal,15,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,127,0.0,668.5,meridianV,0.41999999999999993,vertical,up,up,1,2,up_vertical,18,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,128,668.5,0.0,meridianH,0.41999999999999993,horizontal,right,right,1,2,right_horizontal,18,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,129,-668.5,0.0,meridianH,0.41999999999999993,horizontal,left,left,1,2,left_horizontal,20,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,130,0.0,668.5,meridianV,0.4099999999999999,vertical,up,up,1,1,up_vertical,19,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,131,668.5,0.0,meridianH,0.98,horizontal,right,right,1,3,right_horizontal,19,highCont
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,132,0.0,668.5,meridianV,0.4099999999999999,vertical,up,up,1,2,up_vertical,20,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,133,668.5,0.0,meridianH,0.060000000000000005,vertical,right,up,0,0,right_vertical,13,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,134,-668.5,0.0,meridianH,0.44999999999999996,vertical,left,left,1,1,left_vertical,14,staircase
PIFA20,measure_radialbias,2023-12-06_09h30.59.100,1,15,668.5,266,6,0.176,4,test,135,0.0,-668.5,meridianV,0.03,horizontal,down,down,1,2,down_horizontal,16,staircase
